year,opening_cash,opening_financial_debt,opening_revolver,opening_lease_liability,entry_enterprise_value,transaction_fees,purchase_price,total_uses,debt_sources,cash_sources,opening_cash_use,total_sources,sponsor_equity,revenue,ebitda,da,ebit,negative_ebitda_flag,operating_cash_generation,cash_before_financing,cash_taxes,capex,working_capital,delta_working_capital,cash_interest,lease_interest_cash_payment,lease_interest,lease_principal_cash_payment,lease_additions,scheduled_debt_amortisation,actual_mandatory_amortisation,unpaid_amortisation,payment_default_flag,cash_after_mandatory_amortisation,revolver_draw_for_amortisation,revolver_draw_for_liquidity,revolver_draw,revolver_repayment,cash_sweep,funding_deficit,insolvency_flag,cash_after_financing,debt_balance,revolver_balance,lease_liability,cash,ending_cash,exit_enterprise_value,exit_equity,scenario_id,scenario_type,analytic_leverage,analytic_icr,simulated_leverage,simulated_icr,leverage_difference,icr_difference
1,38.25,546.0,0.0,405.6,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1200.0,259.201070272775,36.0,223.20107027277498,False,115.62080270458125,102.22854683303852,42.54026756819375,48.0,24.0,0.0,32.76,20.28,20.28,51.64225587154273,16.238682800319697,30.0,30.0,0.0,False,72.22854683303852,0.0,0.0,0.0,0.0,47.22854683303852,0.0,False,25.0,468.77145316696146,0.0,370.196426928777,25.0,25.0,0.0,0.0,0035,downside,3.299806603841119,5.461593151733374,3.140295212666925,4.886898006651112,0.1595113911741941,0.5746951450822619
2,25.0,468.77145316696146,0.0,370.196426928777,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1171.946103726918,253.1414036566881,35.15838311180754,217.98302054488056,False,117.35180089451048,95.21723826584486,42.83672800210601,46.87784414907672,23.43892207453836,-0.5610779254616389,28.12628719001769,18.50982134643885,18.50982134643885,47.13456262866561,15.859050864576655,30.0,30.0,0.0,False,65.21723826584486,0.0,0.0,0.0,0.0,40.217238265844856,0.0,False,25.0,398.5542149011166,0.0,338.92091516468804,25.0,25.0,0.0,0.0,0035,downside,2.9795075097588954,6.038342284922943,2.8145341685474246,5.428013005390481,0.1649733412114709,0.6103292795324622
3,25.0,398.5542149011166,0.0,338.92091516468804,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1144.5480583672534,247.22340142284887,34.3364417510176,212.88695967183128,False,118.12322608816817,99.97075907349301,43.00691525488247,45.78192233469014,22.89096116734507,-0.5479609071932927,23.913252894066996,16.9460457582344,16.9460457582344,43.15246701467516,15.488294057956352,30.0,30.0,0.0,False,69.97075907349301,0.0,0.0,0.0,0.0,44.970759073493014,0.0,False,25.0,323.5834558276236,0.0,311.25674220796924,25.0,25.0,0.0,0.0,0035,downside,2.6576279761534067,6.766937136830898,2.466757574427702,6.050603157108377,0.19087040172570457,0.7163339797225214
4,25.0,323.5834558276236,0.0,311.25674220796924,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1117.7905312764262,241.44375170635288,33.53371593829279,207.91003576806008,False,119.05638871005546,104.42621039928926,43.23304782700106,44.71162125105705,22.355810625528527,-0.5351505418165416,19.415007349657415,15.562837110398462,15.562837110398462,39.630178310766176,15.126204895498933,30.0,30.0,0.0,False,74.42621039928926,0.0,0.0,0.0,0.0,49.42621039928926,0.0,False,25.0,244.15724542833433,0.0,286.752768792702,25.0,25.0,0.0,0.0,0035,downside,2.331225597789186,7.725140473209474,2.0953535166912536,6.902762461022367,0.23587208109793245,0.8223780121871069
5,25.0,244.15724542833433,0.0,286.752768792702,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1091.6585482602077,235.79922006789135,32.74975644780623,203.04946362008513,False,120.15284701878475,108.64259095895723,43.5155976136875,43.66634193040831,21.833170965204154,-0.5226396603243728,14.64943472570006,14.3376384396351,14.3376384396351,36.51025605982754,14.772580742879171,30.0,30.0,0.0,False,78.64259095895723,0.0,0.0,0.0,0.0,53.64259095895723,0.0,False,25.0,160.5146544693771,0.0,265.01509347575364,25.0,25.0,1886.3937605431308,1457.568106189853,0035,downside,1.9973993891197146,9.05285756773183,1.6986050582771655,8.134633625235304,0.29879433084254914,0.9182239424965264
1,51.0,682.5,0.0,520.0,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1680.0,367.55017013360685,50.4,317.1501701336069,False,170.85012760020516,171.39229655858563,62.55004253340172,67.2,33.6,0.0,40.949999999999996,26.0,26.0,50.45783104161952,13.775390911930392,30.0,30.0,0.0,False,141.39229655858563,0.0,0.0,0.0,0.0,108.51180974093555,0.0,False,32.88048681765008,543.9881902590645,0.0,483.31755987031084,32.88048681765008,32.88048681765008,0.0,0.0,0036,downside,2.511825125351045,7.256353902049153,2.7055497293070094,5.489920390345137,-0.19372460395596436,1.7664335117040162
2,32.88048681765008,543.9881902590645,0.0,483.31755987031084,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1782.543350138666,389.9845902464263,53.47630050415998,336.50828974226636,False,189.90103974574518,175.88315007227223,69.92578008330173,71.30173400554665,35.650867002773325,2.050867002773323,32.639291415543866,24.165877993515544,24.165877993515544,46.898376491123024,14.616209205727461,30.0,30.0,0.0,False,145.88315007227223,0.0,0.0,0.0,0.0,111.3550567936699,0.0,False,34.52809327860233,402.63313346539456,0.0,451.03539258491526,34.52809327860233,34.52809327860233,0.0,0.0,0036,downside,1.9939913939208502,9.22676538145593,2.100443077133132,6.86530106860716,-0.10645168321228193,2.3614643128487707
3,34.52809327860233,402.63313346539456,0.0,451.03539258491526,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,1891.3457113830827,413.78835595257124,56.740371341492484,357.04798461107873,False,211.6641658917128,202.4263598763917,77.58455674347732,75.6538284553233,37.82691422766165,2.176047224888329,24.157988007923674,22.551769629245765,22.551769629245765,43.76589929392343,15.50834912137205,30.0,30.0,0.0,False,172.4263598763917,0.0,0.0,0.0,0.0,128.16008123182377,0.0,False,44.26627864456793,244.4730522335708,0.0,422.77784241236384,44.26627864456793,44.26627864456793,0.0,0.0,0036,downside,1.4999585147151737,12.496943584032186,1.5055634288384223,8.858713401315057,-0.005604914123248594,3.6382301827171286
4,44.26627864456793,244.4730522335708,0.0,422.77784241236384,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,2006.7891194280946,439.04504896908765,60.20367358284284,378.8413753862448,False,234.89881574352808,238.14114642543544,85.7585250329031,80.27156477712379,40.13578238856189,2.3088681609002393,14.668383134014247,21.138892120618195,21.138892120618195,41.02394796266057,16.454943213053912,30.0,30.0,0.0,False,208.14114642543544,0.0,0.0,0.0,0.0,150.77181000122758,0.0,False,57.36933642420786,63.70124223234322,0.0,398.2088376627572,57.36933642420786,57.36933642420786,0.0,0.0,0036,downside,1.0261248584845322,19.023833924235113,0.9214105578021803,12.261336442020612,0.10471430068235188,6.762497482214501
5,57.36933642420786,63.70124223234322,0.0,398.2088376627572,12600.0,378.0,12600.0,13029.0,682.5,0.0,51.0,13029.0,12346.5,2129.2789285518925,465.84335264949533,63.87836785655677,401.96498479293854,False,259.9317658139002,278.66119021874823,94.55811709396502,85.1711571420757,42.58557857103785,2.449796182475957,3.822074533940593,19.910441883137864,19.910441883137864,38.639912019359805,17.45931523889204,30.0,30.0,0.0,False,248.66119021874823,0.0,0.0,0.0,0.0,33.70124223234322,0.0,False,214.959947986405,0.0,0.0,377.0282408822894,214.959947986405,214.959947986405,3726.7468211959626,3508.777325982139,0036,downside,0.6048208677356257,35.61893897885842,0.3479029849285539,19.628906790274623,0.2569178828070718,15.990032188583793
1,60.0,650.0,0.0,500.0,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1680.0,363.60899826334054,50.4,313.20899826334056,False,170.1067486975054,181.0600039850312,62.30224956583514,67.2,33.6,0.0,39.0,25.0,25.0,49.04674471247421,19.34308535107529,30.0,30.0,0.0,False,151.0600039850312,0.0,0.0,0.0,0.0,114.302096635652,0.0,False,36.75790734937918,505.697903364348,0.0,470.29634063860107,36.75790734937918,36.75790734937918,0.0,0.0,0037,base,2.3339402899177015,7.830254762581194,2.5830943159809716,5.681390597864696,-0.24915402606327008,2.148864164716498
2,36.75790734937918,505.697903364348,0.0,470.29634063860107,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1805.3875353541773,390.74711500431766,54.161626060625316,336.5854889436923,False,191.48497222180077,182.1098704541554,70.68219942747534,72.2155014141671,36.10775070708355,2.507750707083545,30.34187420186088,23.514817031930054,23.514817031930054,46.13300911702455,20.78676499293054,30.0,30.0,0.0,False,152.1098704541554,0.0,0.0,0.0,0.0,114.96487105279103,0.0,False,37.14499940136439,360.733032311557,0.0,444.9500965145071,37.14499940136439,37.14499940136439,0.0,0.0,0037,base,1.780730615783877,10.406343157747775,1.9668427479399497,7.255312312226747,-0.1861121321560728,3.1510308455210287
3,37.14499940136439,360.733032311557,0.0,444.9500965145071,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1940.1334242929945,419.91069696690494,58.20400272878983,361.7066942381151,False,216.26515358356596,209.76344539785475,79.4538018684241,77.60533697171978,38.80266848585989,2.694917778776343,21.64398193869342,22.247504825725358,22.247504825725358,43.64670758707558,22.338194296769856,30.0,30.0,0.0,False,179.76344539785475,0.0,0.0,0.0,0.0,132.42240737206166,0.0,False,47.3410380257931,198.31062493949534,0.0,423.6415832242014,47.3410380257931,47.3410380257931,0.0,0.0,0037,base,1.2583548589742586,15.162646189490404,1.3684127941689261,9.56701920854755,-0.11005793519466756,5.595626980942855
4,47.3410380257931,198.31062493949534,0.0,423.6415832242014,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,2084.936131632494,451.25091563448535,62.54808394897481,388.70283168551055,False,242.97117080783312,248.7557276696546,88.90552875698269,83.39744526529977,41.69872263264988,2.896054146789993,11.89863749636972,21.18207916121007,21.18207916121007,41.556481163971604,24.005415205778615,30.0,30.0,0.0,False,218.7557276696546,0.0,0.0,0.0,0.0,157.0380017506211,0.0,False,61.717725919033484,11.272623188874235,0.0,406.09051726600836,61.717725919033484,61.717725919033484,0.0,0.0,0037,base,0.7625312328022822,26.965265212465532,0.7881322834232718,13.6409050718401,-0.025601050620989607,13.324360140625432
5,61.717725919033484,11.272623188874235,0.0,406.09051726600836,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,2240.5462524159884,484.93022524027333,67.21638757247965,417.71383766779365,False,272.03205087004085,293.91494092806926,99.1832386032902,89.62185009663953,44.81092504831977,3.112202415669884,0.6763573913324541,20.30452586330042,20.30452586330042,39.834835861005025,25.79706987709187,11.272623188874235,11.272623188874235,0.0,False,282.64231773919505,0.0,0.0,0.0,0.0,0.0,0.0,False,282.64231773919505,0.0,0.0,392.0527512820952,282.64231773919505,282.64231773919505,3879.4418019221866,3711.8397413504536,0037,base,0.5548465173693551,38.80002542243101,0.2256209818406131,23.112955701385637,0.329225535528742,15.687069721045376
1,35.0,470.0,0.0,360.0,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,980.0,220.12318394631743,29.4,190.72318394631742,False,98.59238795973808,90.63341938217158,36.13079598657936,39.2,19.6,0.0,28.2,18.0,18.0,42.95896857756647,8.314298853771241,30.0,30.0,0.0,False,60.63341938217158,0.0,0.0,0.0,0.0,35.63341938217158,0.0,False,25.0,404.3665806178284,0.0,325.35533027620477,25.0,25.0,0.0,0.0,0038,base,3.2806564651312433,5.481744795544657,3.2014888130361467,4.764571081089121,0.07916765209509657,0.7171737144555355
2,25.0,404.3665806178284,0.0,325.35533027620477,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1093.7116617246934,245.66458499801752,32.8113498517408,212.85323514627672,False,116.03125549480677,102.20645157847554,43.080868448849195,43.748466468987736,21.874233234493868,2.2742332344938667,24.261994837069704,16.26776651381024,16.26776651381024,38.82480391633123,9.279026138197814,30.0,30.0,0.0,False,72.20645157847554,0.0,0.0,0.0,0.0,44.67631953848428,0.0,False,27.53013203999126,329.6902610793441,0.0,295.80955249807135,27.53013203999126,27.53013203999126,0.0,0.0,0038,base,2.654796078178807,6.747422138322226,2.434089885370534,6.061338058993626,0.2207061928082732,0.6860840793285998
3,27.53013203999126,329.6902610793441,0.0,295.80955249807135,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1220.6175499924389,274.1696137602948,36.61852649977316,237.55108726052163,False,137.49010221286375,129.72114183421988,50.74479849271435,48.82470199969755,24.412350999848776,2.538117765354908,19.781415664760647,14.790477624903568,14.790477624903568,35.299092418635134,10.355692955913463,30.0,30.0,0.0,False,99.72114183421988,0.0,0.0,0.0,0.0,56.70349663820205,0.0,False,43.01764519601783,242.98676444114207,0.0,270.86615303534967,43.01764519601783,43.01764519601783,0.0,0.0,0038,base,2.105492571617107,8.493621559091807,1.717313840227834,7.930419415076174,0.38817873138927284,0.5632021440156327
4,43.01764519601783,242.98676444114207,0.0,270.86615303534967,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1362.2486213597492,305.98214679611164,40.86745864079248,265.1146881553192,False,161.28902333686864,171.98408365240897,59.24804365927079,54.48994485438997,27.244972427194984,2.832621427346208,14.579205866468524,13.543307651767485,13.543307651767485,32.32258488047749,11.557287909308997,30.0,30.0,0.0,False,141.98408365240897,0.0,0.0,0.0,0.0,75.17740571287563,0.0,False,66.80667793953334,137.80935872826643,0.0,250.10085606418113,66.80667793953334,66.80667793953334,0.0,0.0,0038,base,1.6192574217799702,11.062835302330889,1.0494191906787247,10.880327129994903,0.5698382311012455,0.18250817233598582
5,66.80667793953334,137.80935872826643,0.0,250.10085606418113,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1520.313472805657,341.48596145965746,45.60940418416971,295.87655727548776,False,187.96278295446228,224.92480862487443,68.77573823714567,60.81253891222628,30.40626945611314,3.161297028918156,8.268561523695986,12.505042803209058,12.505042803209058,29.8446522691212,12.898306698286785,30.0,30.0,0.0,False,194.92480862487443,0.0,0.0,0.0,0.0,98.31877016630106,0.0,False,96.60603845857337,9.490588561965367,0.0,233.1545104933467,96.60603845857337,96.60603845857337,2731.8876916772597,2544.8703157053624,0038,base,1.185320913854119,15.226012400633431,0.4276575820935804,16.438455074326225,0.7576633317605386,-1.2124426736927933
1,18.0,468.0,0.0,330.0,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,760.0,116.09051392564498,22.8,93.29051392564499,False,28.932885444233737,7.378152753487051,12.177628481411247,30.400000000000002,15.200000000000001,0.0,28.08,16.5,16.5,39.55473269074668,9.954743171757874,30.0,30.0,0.0,False,0.0,22.62184724651295,25.0,47.62184724651295,0.0,0.0,0.0,False,25.0,438.0,47.62184724651295,300.4000104810112,25.0,25.0,0.0,0.0,0039,distressed,4.858385265888813,3.6675998102009477,6.5554181129299876,2.6040940763940106,-1.6970328470411742,1.0635057338069371
2,25.0,438.0,47.62184724651295,300.4000104810112,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,771.8266804645153,117.89704736401337,23.154800413935458,94.74224695007791,False,29.983901279491974,18.977106991995306,12.646233897809143,30.873067218580616,15.436533609290308,0.23653360929030676,29.137310834790778,15.020000524050559,15.020000524050559,36.00679428749667,10.10965312780879,30.0,30.0,0.0,False,0.0,11.022893008004694,25.0,36.022893008004694,0.0,0.0,0.0,False,25.0,408.0,83.64474025451764,274.50286932132326,25.0,25.0,0.0,0.0,0039,distressed,4.495540616077632,3.933425360922279,6.2863967007376225,2.669932650698118,-1.7908560846599908,1.263492710224161
3,25.0,408.0,83.64474025451764,274.50286932132326,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,783.8374008906225,119.73169303096603,23.51512202671867,96.21657100424736,False,31.665968924754218,23.76327917066964,13.248185780727534,31.3534960356249,15.67674801781245,0.24021440852214226,29.498684415271057,13.725143466066164,13.725143466066164,32.90268975408458,10.26697370300574,30.0,30.0,0.0,False,0.0,6.236720829330359,10.118538916151998,16.355259745482357,0.0,0.0,14.881461083848002,True,10.118538916151998,378.0,100.0,251.86715327024444,10.118538916151998,10.118538916151998,0.0,0.0,0039,distressed,4.159570795291004,4.220816793701651,6.0113458361266545,2.7700390941696917,-1.8517750408356504,1.4507776995319595
4,10.118538916151998,378.0,100.0,251.86715327024444,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,796.0350252017668,121.59488839274587,23.881050756053003,97.71383763669287,False,34.12605724164493,14.055087305724673,14.110119993295164,31.841401008070672,15.920700504035336,0.24395248622288612,28.68,12.593357663512222,12.593357663512222,30.189508852072255,10.42674241000973,30.0,14.055087305724673,15.944912694275327,True,0.0,0.0,0.0,0.0,0.0,0.0,25.0,True,0.0,363.94491269427533,100.0,232.10438682818193,0.0,0.0,0.0,0.0,0039,distressed,3.845901223468442,4.5348058556902044,5.7243302635736635,2.9460866591971513,-1.8784290401052215,1.5887191964930532
5,0.0,363.94491269427533,100.0,232.10438682818193,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,808.4224618881137,123.48707772319247,24.252673856643412,99.23440386654906,False,36.51239397000451,8.691706159888142,14.948122440870861,32.33689847552455,16.168449237762275,0.2477487337269384,27.83669476165652,11.605219341409097,11.605219341409097,27.820687810116368,10.588997345232093,30.0,8.691706159888142,21.30829384011186,True,0.0,0.0,0.0,0.0,0.0,0.0,25.0,True,0.0,355.2532065343872,100.0,214.87269636329765,0.0,0.0,987.8966217855398,302.9522695610719,0039,distressed,3.5505221396004276,4.882018278218582,5.4266884863842435,3.1308591515236444,-1.8761663467838159,1.7511591266949376
1,38.25,546.0,0.0,405.6,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1200.0,235.48822731722987,36.0,199.48822731722987,False,97.8361704879224,89.00103395658007,36.61205682930747,48.0,24.0,0.0,32.76,20.28,20.28,47.08513653134233,3.7513577690468396,30.0,30.0,0.0,False,59.00103395658007,0.0,0.0,0.0,0.0,34.00103395658007,0.0,False,25.0,481.99896604341995,0.0,362.2662212377045,25.0,25.0,0.0,0.0,0040,downside,3.3390705189420045,5.40234139778783,3.4790069831282033,4.439823290294681,-0.13993646418619887,0.9625181074931488
2,25.0,481.99896604341995,0.0,362.2662212377045,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1155.785266684964,226.81151967584495,34.673558000548915,192.13796167529603,False,98.1549764875553,81.10035496962931,36.276178162701406,46.231410667398556,23.115705333699278,-0.8842946663007218,28.919937962605196,18.113311061885224,18.113311061885224,42.05462151792599,3.6131366996070944,30.0,30.0,0.0,False,51.10035496962931,0.0,0.0,0.0,0.0,26.100354969629308,0.0,False,25.0,425.8986110737907,0.0,323.8247364193856,25.0,25.0,0.0,0.0,0040,downside,3.0508396500602357,5.9073351793559885,3.195266927045585,4.822365547354451,-0.14442727698534918,1.0849696320015374
3,25.0,425.8986110737907,0.0,323.8247364193856,9000.0,270.0,9000.0,9308.25,546.0,0.0,38.25,9308.25,8762.25,1113.1996522383613,218.45451062980706,33.395989567150835,185.0585210626562,False,97.20474144949306,84.61270021050709,35.828341894314875,44.52798608953445,22.263993044767226,-0.8517122889320525,25.55391666442744,16.19123682096928,16.19123682096928,37.59204123898598,3.4800084699371805,30.0,30.0,0.0,False,54.612700210507086,0.0,0.0,0.0,0.0,29.612700210507086,0.0,False,25.0,366.28591086328356,0.0,289.7127036503368,25.0,25.0,0.0,0.0,0040,downside,2.754354964679807,6.544994422629546,2.888466860649586,5.233050842805663,-0.13411189596977913,1.3119435798238825
